rror deleting document from meilisearch: MeilisearchCommunicationError, All connection attempts failed   
[2023-10-18 07:31:51,505] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,505] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,505] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,505] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,505] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,505] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,505] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,505] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,506] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,506] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:31:51,506] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:35:57,045] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,046] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,046] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,046] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,046] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,046] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,048] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,048] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,048] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,048] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,048] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:57,048] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:35:59,695] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:38:16,392] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,392] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,392] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,393] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,393] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,393] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,393] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,393] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,393] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,394] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,394] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:16,394] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:18,968] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:38:40,304] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,304] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,304] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,304] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,304] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,304] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,305] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,305] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,305] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,305] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,305] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,305] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,340] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,340] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,341] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,341] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,341] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,341] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,341] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,341] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,342] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,342] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,342] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:40,342] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:38:42,637] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:38:43,107] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,709] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,709] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,710] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,710] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,710] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,710] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,711] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,711] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,712] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,712] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:02,712] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 07:39:33,450] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,451] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,487] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,487] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,487] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,487] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 07:39:33,488] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
